Affected Legal Good,Month,Value,City
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-12,80,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-01,71,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-02,93,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-03,110,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-04,81,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-05,114,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-06,129,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-07,88,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-08,129,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-09,151,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-10,163,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-11,108,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-12,154,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-01,96,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-02,104,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-03,84,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-04,107,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-05,138,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-06,158,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-07,177,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-08,98,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-09,66,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-10,89,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-11,74,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-12,103,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-01,115,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-02,170,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-03,72,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-04,59,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-05,69,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-06,74,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-07,75,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-08,173,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-09,127,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-10,222,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-11,158,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-12,94,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-01,142,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-02,154,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-03,152,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-04,194,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-05,112,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-06,184,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-07,124,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-08,129,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-09,80,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-10,121,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-11,153,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-12,240,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-01,231,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-02,176,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-03,208,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-04,164,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-05,166,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-06,222,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-07,204,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-08,230,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-09,226,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-10,231,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-11,178,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-12,173,Apodaca
Patrimonio,2015-01,83,García
Patrimonio,2015-02,45,García
Patrimonio,2015-03,47,García
Patrimonio,2015-04,47,García
Patrimonio,2015-05,51,García
Patrimonio,2015-06,43,García
Patrimonio,2015-07,80,García
Patrimonio,2015-08,69,García
Patrimonio,2015-09,61,García
Patrimonio,2015-10,77,García
Patrimonio,2015-11,56,García
Patrimonio,2015-12,78,García
Patrimonio,2016-01,43,García
Patrimonio,2016-02,58,García
Patrimonio,2016-03,51,García
Patrimonio,2016-04,93,García
Patrimonio,2016-05,73,García
Patrimonio,2016-06,89,García
Patrimonio,2016-07,85,García
Patrimonio,2016-08,103,García
Patrimonio,2016-09,89,García
Patrimonio,2016-10,107,García
Patrimonio,2016-11,122,García
Patrimonio,2016-12,105,García
Patrimonio,2017-01,127,García
Patrimonio,2017-02,123,García
Patrimonio,2017-03,152,García
Patrimonio,2017-04,120,García
Patrimonio,2017-05,144,García
Patrimonio,2017-06,139,García
Patrimonio,2017-07,133,García
Patrimonio,2017-08,152,García
Patrimonio,2017-09,111,García
Patrimonio,2017-10,143,García
Patrimonio,2017-11,112,García
Patrimonio,2017-12,114,García
Patrimonio,2018-01,120,García
Patrimonio,2018-02,143,García
Patrimonio,2018-03,148,García
Patrimonio,2018-04,122,García
Patrimonio,2018-05,160,García
Patrimonio,2018-06,166,García
Patrimonio,2018-07,137,García
Patrimonio,2018-08,176,García
Patrimonio,2018-09,190,García
Patrimonio,2018-10,174,García
Patrimonio,2018-11,140,García
Patrimonio,2018-12,137,García
Patrimonio,2019-01,115,García
Patrimonio,2019-02,117,García
Patrimonio,2019-03,115,García
Patrimonio,2019-04,93,García
Patrimonio,2019-05,127,García
Patrimonio,2019-06,120,García
Patrimonio,2019-07,119,García
Patrimonio,2019-08,109,García
Patrimonio,2019-09,117,García
Patrimonio,2019-10,113,García
Patrimonio,2019-11,101,García
Patrimonio,2019-12,121,García
Patrimonio,2020-01,114,García
Patrimonio,2020-02,92,García
Patrimonio,2020-03,126,García
Patrimonio,2020-04,62,García
Patrimonio,2020-05,82,García
Patrimonio,2020-06,82,García
Patrimonio,2020-07,97,García
Patrimonio,2020-08,111,García
Patrimonio,2020-09,105,García
Patrimonio,2020-10,129,García
Patrimonio,2020-11,129,García
Patrimonio,2020-12,131,García
Patrimonio,2021-01,76,García
Patrimonio,2021-02,113,García
Patrimonio,2021-03,118,García
Patrimonio,2021-04,159,García
Patrimonio,2021-05,138,García
Patrimonio,2021-06,113,García
Patrimonio,2021-07,133,García
Patrimonio,2021-08,149,García
Patrimonio,2021-09,133,García
Patrimonio,2021-10,151,García
Patrimonio,2021-11,144,García
Patrimonio,2021-12,196,García
Patrimonio,2022-01,140,García
Patrimonio,2022-02,118,García
Patrimonio,2022-03,107,García
Patrimonio,2022-04,127,García
Patrimonio,2022-05,144,García
Patrimonio,2022-06,155,García
Patrimonio,2022-07,170,García
Patrimonio,2022-08,189,García
Patrimonio,2022-09,158,García
Patrimonio,2022-10,124,García
Patrimonio,2022-11,168,García
Patrimonio,2022-12,88,García
Familia,2015-01,76,García
Familia,2015-02,90,García
Familia,2015-03,126,García
Familia,2015-04,120,García
Familia,2015-05,113,García
Familia,2015-06,128,García
Familia,2015-07,136,García
Familia,2015-08,153,García
Familia,2015-09,152,García
Familia,2015-10,130,García
Familia,2015-11,131,García
Familia,2015-12,116,García
Familia,2016-01,83,García
Familia,2016-02,145,García
Familia,2016-03,159,García
Familia,2016-04,172,García
Familia,2016-05,204,García
Familia,2016-06,227,García
Familia,2016-07,186,García
Familia,2016-08,161,García
Familia,2016-09,147,García
Familia,2016-10,161,García
Familia,2016-11,124,García
Familia,2016-12,143,García
Familia,2017-01,148,García
Familia,2017-02,123,García
Familia,2017-03,170,García
Familia,2017-04,189,García
Familia,2017-05,186,García
Familia,2017-06,254,García
Familia,2017-07,193,García
Familia,2017-08,208,García
Familia,2017-09,196,García
Familia,2017-10,166,García
Familia,2017-11,138,García
Familia,2017-12,145,García
Familia,2018-01,135,García
Familia,2018-02,145,García
Familia,2018-03,180,García
Familia,2018-04,149,García
Familia,2018-05,207,García
Familia,2018-06,205,García
Familia,2018-07,257,García
Familia,2018-08,194,García
Familia,2018-09,175,García
Familia,2018-10,167,García
Familia,2018-11,160,García
Familia,2018-12,139,García
Familia,2019-01,122,García
Familia,2019-02,133,García
Familia,2019-03,177,García
Familia,2019-04,163,García
Familia,2019-05,203,García
Familia,2019-06,177,García
Familia,2019-07,168,García
Familia,2019-08,222,García
Familia,2019-09,156,García
Familia,2019-10,178,García
Familia,2019-11,174,García
Familia,2019-12,144,García
Familia,2020-01,149,García
Familia,2020-02,176,García
Familia,2020-03,226,García
Familia,2020-04,153,García
Familia,2020-05,131,García
Familia,2020-06,189,García
Familia,2020-07,195,García
Familia,2020-08,214,García
Familia,2020-09,200,García
Familia,2020-10,197,García
Familia,2020-11,179,García
Familia,2020-12,180,García
Familia,2021-01,120,García
Familia,2021-02,172,García
Familia,2021-03,189,García
Familia,2021-04,201,García
Familia,2021-05,204,García
Familia,2021-06,243,García
Familia,2021-07,191,García
Familia,2021-08,213,García
Familia,2021-09,208,García
Familia,2021-10,202,García
Familia,2021-11,180,García
Familia,2021-12,192,García
Familia,2022-01,134,García
Familia,2022-02,179,García
Familia,2022-03,242,García
Familia,2022-04,221,García
Familia,2022-05,260,García
Familia,2022-06,267,García
Familia,2022-07,251,García
Familia,2022-08,232,García
Familia,2022-09,249,García
Familia,2022-10,221,García
Familia,2022-11,216,García
Familia,2022-12,178,García
Libertad y Seguridad Sexual,2015-01,11,García
Libertad y Seguridad Sexual,2015-02,6,García
Libertad y Seguridad Sexual,2015-03,7,García
Libertad y Seguridad Sexual,2015-04,9,García
Libertad y Seguridad Sexual,2015-05,9,García
Libertad y Seguridad Sexual,2015-06,11,García
Libertad y Seguridad Sexual,2015-07,18,García
Libertad y Seguridad Sexual,2015-08,15,García
Libertad y Seguridad Sexual,2015-09,17,García
Libertad y Seguridad Sexual,2015-10,11,García
Libertad y Seguridad Sexual,2015-11,14,García
Libertad y Seguridad Sexual,2015-12,5,García
Libertad y Seguridad Sexual,2016-01,10,García
Libertad y Seguridad Sexual,2016-02,12,García
Libertad y Seguridad Sexual,2016-03,20,García
Libertad y Seguridad Sexual,2016-04,24,García
Libertad y Seguridad Sexual,2016-05,11,García
Libertad y Seguridad Sexual,2016-06,13,García
Libertad y Seguridad Sexual,2016-07,18,García
Libertad y Seguridad Sexual,2016-08,16,García
Libertad y Seguridad Sexual,2016-09,18,García
Libertad y Seguridad Sexual,2016-10,15,García
Libertad y Seguridad Sexual,2016-11,9,García
Libertad y Seguridad Sexual,2016-12,12,García
Libertad y Seguridad Sexual,2017-01,8,García
Libertad y Seguridad Sexual,2017-02,9,García
Libertad y Seguridad Sexual,2017-03,13,García
Libertad y Seguridad Sexual,2017-04,19,García
Libertad y Seguridad Sexual,2017-05,18,García
Libertad y Seguridad Sexual,2017-06,19,García
Libertad y Seguridad Sexual,2017-07,10,García
Libertad y Seguridad Sexual,2017-08,14,García
Libertad y Seguridad Sexual,2017-09,13,García
Libertad y Seguridad Sexual,2017-10,11,García
Libertad y Seguridad Sexual,2017-11,10,García
Libertad y Seguridad Sexual,2017-12,5,García
Libertad y Seguridad Sexual,2018-01,9,García
Libertad y Seguridad Sexual,2018-02,16,García
Libertad y Seguridad Sexual,2018-03,19,García
Libertad y Seguridad Sexual,2018-04,19,García
Libertad y Seguridad Sexual,2018-05,10,García
Libertad y Seguridad Sexual,2018-06,20,García
Libertad y Seguridad Sexual,2018-07,20,García
Libertad y Seguridad Sexual,2018-08,21,García
Libertad y Seguridad Sexual,2018-09,18,García
Libertad y Seguridad Sexual,2018-10,20,García
Libertad y Seguridad Sexual,2018-11,11,García
Libertad y Seguridad Sexual,2018-12,16,García
Libertad y Seguridad Sexual,2019-01,11,García
Libertad y Seguridad Sexual,2019-02,11,García
Libertad y Seguridad Sexual,2019-03,10,García
Libertad y Seguridad Sexual,2019-04,27,García
Libertad y Seguridad Sexual,2019-05,13,García
Libertad y Seguridad Sexual,2019-06,23,García
Libertad y Seguridad Sexual,2019-07,13,García
Libertad y Seguridad Sexual,2019-08,20,García
Libertad y Seguridad Sexual,2019-09,20,García
Libertad y Seguridad Sexual,2019-10,29,García
Libertad y Seguridad Sexual,2019-11,23,García
Libertad y Seguridad Sexual,2019-12,20,García
Libertad y Seguridad Sexual,2020-01,19,García
Libertad y Seguridad Sexual,2020-02,31,García
Libertad y Seguridad Sexual,2020-03,28,García
Libertad y Seguridad Sexual,2020-04,12,García
Libertad y Seguridad Sexual,2020-05,16,García
Libertad y Seguridad Sexual,2020-06,16,García
Libertad y Seguridad Sexual,2020-07,27,García
Libertad y Seguridad Sexual,2020-08,16,García
Libertad y Seguridad Sexual,2020-09,28,García
Libertad y Seguridad Sexual,2020-10,17,García
Libertad y Seguridad Sexual,2020-11,26,García
Libertad y Seguridad Sexual,2020-12,23,García
Libertad y Seguridad Sexual,2021-01,18,García
Libertad y Seguridad Sexual,2021-02,21,García
Libertad y Seguridad Sexual,2021-03,23,García
Libertad y Seguridad Sexual,2021-04,33,García
Libertad y Seguridad Sexual,2021-05,25,García
Libertad y Seguridad Sexual,2021-06,27,García
Libertad y Seguridad Sexual,2021-07,28,García
Libertad y Seguridad Sexual,2021-08,25,García
Libertad y Seguridad Sexual,2021-09,28,García
Libertad y Seguridad Sexual,2021-10,38,García
Libertad y Seguridad Sexual,2021-11,27,García
Libertad y Seguridad Sexual,2021-12,22,García
Libertad y Seguridad Sexual,2022-01,14,García
Libertad y Seguridad Sexual,2022-02,22,García
Libertad y Seguridad Sexual,2022-03,31,García
Libertad y Seguridad Sexual,2022-04,29,García
Libertad y Seguridad Sexual,2022-05,44,García
Libertad y Seguridad Sexual,2022-06,37,García
Libertad y Seguridad Sexual,2022-07,35,García
Libertad y Seguridad Sexual,2022-08,40,García
Libertad y Seguridad Sexual,2022-09,30,García
Libertad y Seguridad Sexual,2022-10,40,García
Libertad y Seguridad Sexual,2022-11,41,García
Libertad y Seguridad Sexual,2022-12,31,García
Sociedad,2015-01,1,García
Sociedad,2015-02,0,García
Sociedad,2015-03,0,García
Sociedad,2015-04,3,García
Sociedad,2015-05,0,García
Sociedad,2015-06,0,García
Sociedad,2015-07,2,García
Sociedad,2015-08,2,García
Sociedad,2015-09,0,García
Sociedad,2015-10,1,García
Sociedad,2015-11,2,García
Sociedad,2015-12,3,García
Sociedad,2016-01,1,García
Sociedad,2016-02,1,García
Sociedad,2016-03,1,García
Sociedad,2016-04,2,García
Sociedad,2016-05,1,García
Sociedad,2016-06,2,García
Sociedad,2016-07,1,García
Sociedad,2016-08,0,García
Sociedad,2016-09,2,García
Sociedad,2016-10,2,García
Sociedad,2016-11,0,García
Sociedad,2016-12,1,García
Sociedad,2017-01,0,García
Sociedad,2017-02,1,García
Sociedad,2017-03,0,García
Sociedad,2017-04,2,García
Sociedad,2017-05,1,García
Sociedad,2017-06,2,García
Sociedad,2017-07,1,García
Sociedad,2017-08,0,García
Sociedad,2017-09,0,García
Sociedad,2017-10,2,García
Sociedad,2017-11,0,García
Sociedad,2017-12,0,García
Sociedad,2018-01,1,García
Sociedad,2018-02,1,García
Sociedad,2018-03,2,García
Sociedad,2018-04,0,García
Sociedad,2018-05,1,García
Sociedad,2018-06,1,García
Sociedad,2018-07,2,García
Sociedad,2018-08,1,García
Sociedad,2018-09,1,García
Sociedad,2018-10,2,García
Sociedad,2018-11,2,García
Sociedad,2018-12,1,García
Sociedad,2019-01,2,García
Sociedad,2019-02,1,García
Sociedad,2019-03,0,García
Sociedad,2019-04,0,García
Sociedad,2019-05,1,García
Sociedad,2019-06,1,García
Sociedad,2019-07,0,García
Sociedad,2019-08,0,García
Sociedad,2019-09,2,García
Sociedad,2019-10,1,García
Sociedad,2019-11,0,García
Sociedad,2019-12,0,García
Sociedad,2020-01,1,García
Sociedad,2020-02,0,García
Sociedad,2020-03,1,García
Sociedad,2020-04,1,García
Sociedad,2020-05,0,García
Sociedad,2020-06,0,García
Sociedad,2020-07,0,García
Sociedad,2020-08,0,García
Sociedad,2020-09,3,García
Sociedad,2020-10,1,García
Sociedad,2020-11,3,García
Sociedad,2020-12,0,García
Sociedad,2021-01,2,García
Sociedad,2021-02,0,García
Sociedad,2021-03,1,García
Sociedad,2021-04,3,García
Sociedad,2021-05,3,García
Sociedad,2021-06,2,García
Sociedad,2021-07,3,García
Sociedad,2021-08,3,García
Sociedad,2021-09,1,García
Sociedad,2021-10,1,García
Sociedad,2021-11,4,García
Sociedad,2021-12,0,García
Sociedad,2022-01,1,García
Sociedad,2022-02,1,García
Sociedad,2022-03,2,García
Sociedad,2022-04,2,García
Sociedad,2022-05,1,García
Sociedad,2022-06,0,García
Sociedad,2022-07,1,García
Sociedad,2022-08,1,García
Sociedad,2022-09,5,García
Sociedad,2022-10,2,García
Sociedad,2022-11,3,García
Sociedad,2022-12,1,García
Vida e Integridad Corporal,2015-01,15,García
Vida e Integridad Corporal,2015-02,25,García
Vida e Integridad Corporal,2015-03,15,García
Vida e Integridad Corporal,2015-04,28,García
Vida e Integridad Corporal,2015-05,21,García
Vida e Integridad Corporal,2015-06,55,García
Vida e Integridad Corporal,2015-07,37,García
Vida e Integridad Corporal,2015-08,54,García
Vida e Integridad Corporal,2015-09,38,García
Vida e Integridad Corporal,2015-10,33,García
Vida e Integridad Corporal,2015-11,19,García
Vida e Integridad Corporal,2015-12,43,García
Vida e Integridad Corporal,2016-01,20,García
Vida e Integridad Corporal,2016-02,32,García
Vida e Integridad Corporal,2016-03,28,García
Vida e Integridad Corporal,2016-04,27,García
Vida e Integridad Corporal,2016-05,25,García
Vida e Integridad Corporal,2016-06,51,García
Vida e Integridad Corporal,2016-07,52,García
Vida e Integridad Corporal,2016-08,51,García
Vida e Integridad Corporal,2016-09,40,García
Vida e Integridad Corporal,2016-10,57,García
Vida e Integridad Corporal,2016-11,47,García
Vida e Integridad Corporal,2016-12,48,García
Vida e Integridad Corporal,2017-01,43,García
Vida e Integridad Corporal,2017-02,51,García
Vida e Integridad Corporal,2017-03,74,García
Vida e Integridad Corporal,2017-04,65,García
Vida e Integridad Corporal,2017-05,72,García
Vida e Integridad Corporal,2017-06,87,García
Vida e Integridad Corporal,2017-07,51,García
Vida e Integridad Corporal,2017-08,77,García
Vida e Integridad Corporal,2017-09,68,García
Vida e Integridad Corporal,2017-10,60,García
Vida e Integridad Corporal,2017-11,58,García
Vida e Integridad Corporal,2017-12,45,García
Vida e Integridad Corporal,2018-01,47,García
Vida e Integridad Corporal,2018-02,48,García
Vida e Integridad Corporal,2018-03,49,García
Vida e Integridad Corporal,2018-04,57,García
Vida e Integridad Corporal,2018-05,93,García
Vida e Integridad Corporal,2018-06,82,García
Vida e Integridad Corporal,2018-07,75,García
Vida e Integridad Corporal,2018-08,100,García
Vida e Integridad Corporal,2018-09,73,García
Vida e Integridad Corporal,2018-10,77,García
Vida e Integridad Corporal,2018-11,75,García
Vida e Integridad Corporal,2018-12,52,García
Vida e Integridad Corporal,2019-01,42,García
Vida e Integridad Corporal,2019-02,37,García
Vida e Integridad Corporal,2019-03,44,García
Vida e Integridad Corporal,2019-04,35,García
Vida e Integridad Corporal,2019-05,65,García
Vida e Integridad Corporal,2019-06,53,García
Vida e Integridad Corporal,2019-07,59,García
Vida e Integridad Corporal,2019-08,80,García
Vida e Integridad Corporal,2019-09,71,García
Vida e Integridad Corporal,2019-10,60,García
Vida e Integridad Corporal,2019-11,55,García
Vida e Integridad Corporal,2019-12,34,García
Vida e Integridad Corporal,2020-01,30,García
Vida e Integridad Corporal,2020-02,42,García
Vida e Integridad Corporal,2020-03,42,García
Vida e Integridad Corporal,2020-04,25,García
Vida e Integridad Corporal,2020-05,29,García
Vida e Integridad Corporal,2020-06,35,García
Vida e Integridad Corporal,2020-07,31,García
Vida e Integridad Corporal,2020-08,30,García
Vida e Integridad Corporal,2020-09,35,García
Vida e Integridad Corporal,2020-10,41,García
Vida e Integridad Corporal,2020-11,61,García
Vida e Integridad Corporal,2020-12,96,García
Vida e Integridad Corporal,2021-01,52,García
Vida e Integridad Corporal,2021-02,66,García
Vida e Integridad Corporal,2021-03,58,García
Vida e Integridad Corporal,2021-04,60,García
Vida e Integridad Corporal,2021-05,62,García
Vida e Integridad Corporal,2021-06,40,García
Vida e Integridad Corporal,2021-07,60,García
Vida e Integridad Corporal,2021-08,62,García
Vida e Integridad Corporal,2021-09,46,García
Vida e Integridad Corporal,2021-10,42,García
Vida e Integridad Corporal,2021-11,48,García
Vida e Integridad Corporal,2021-12,92,García
Vida e Integridad Corporal,2022-01,48,García
Vida e Integridad Corporal,2022-02,33,García
Vida e Integridad Corporal,2022-03,45,García
Vida e Integridad Corporal,2022-04,58,García
Vida e Integridad Corporal,2022-05,66,García
Vida e Integridad Corporal,2022-06,56,García
Vida e Integridad Corporal,2022-07,52,García
Vida e Integridad Corporal,2022-08,76,García
Vida e Integridad Corporal,2022-09,49,García
Vida e Integridad Corporal,2022-10,57,García
Vida e Integridad Corporal,2022-11,67,García
Vida e Integridad Corporal,2022-12,60,García
Libertad Personal,2015-01,5,García
Libertad Personal,2015-02,8,García
Libertad Personal,2015-03,13,García
Libertad Personal,2015-04,13,García
